athlete_id,date,duration_minutes,intensity_rpe,session_load,soreness,has_prior_injury
ATH_003_INJ,2025-12-18 12:59:47.801192,49.9,5.1,256.8,4.2,True
ATH_003_INJ,2025-12-19 12:59:47.801192,75.3,6.8,508.9,2.7,True
ATH_003_INJ,2025-12-20 12:59:47.801192,0.0,0.0,0.0,0.9,True
ATH_003_INJ,2025-12-21 12:59:47.801192,0.0,0.0,0.0,1.3,True
ATH_003_INJ,2025-12-22 12:59:47.801192,84.9,3.1,263.7,9.5,True
ATH_003_INJ,2025-12-23 12:59:47.801192,52.0,5.7,294.2,5.2,True
ATH_003_INJ,2025-12-24 12:59:47.801192,94.4,8.1,765.3,10.0,True
ATH_003_INJ,2025-12-25 12:59:47.801192,87.8,8.2,723.1,9.2,True
ATH_003_INJ,2025-12-26 12:59:47.801192,87.2,7.3,638.5,7.6,True
ATH_003_INJ,2025-12-27 12:59:47.801192,71.7,4.1,297.2,6.9,True
ATH_003_INJ,2025-12-28 12:59:47.801192,102.5,5.5,561.6,6.3,True
ATH_003_INJ,2025-12-29 12:59:47.801192,0.0,0.0,0.0,0.6,True
ATH_003_INJ,2025-12-30 12:59:47.801192,0.0,0.0,0.0,0.6,True
ATH_003_INJ,2025-12-31 12:59:47.801192,0.0,0.0,0.0,1.5,True
ATH_003_INJ,2026-01-01 12:59:47.801192,0.0,0.0,0.0,0.0,True
ATH_003_INJ,2026-01-02 12:59:47.801192,0.0,0.0,0.0,1.5,True
ATH_003_INJ,2026-01-03 12:59:47.801192,61.6,8.6,527.7,7.3,True
ATH_003_INJ,2026-01-04 12:59:47.801192,58.9,4.6,268.7,5.6,True
ATH_003_INJ,2026-01-05 12:59:47.801192,95.0,3.3,310.4,3.9,True
ATH_003_INJ,2026-01-06 12:59:47.801192,48.3,7.4,355.4,8.7,True
ATH_003_INJ,2026-01-07 12:59:47.801192,72.4,7.4,535.3,6.7,True
ATH_003_INJ,2026-01-08 12:59:47.801192,104.0,8.6,898.3,10.0,True
ATH_003_INJ,2026-01-09 12:59:47.801192,81.6,7.8,635.4,9.6,True
ATH_003_INJ,2026-01-10 12:59:47.801192,142.2,9.1,1290.6,7.5,True
ATH_003_INJ,2026-01-11 12:59:47.801192,115.3,8.7,1007.6,5.5,True
ATH_003_INJ,2026-01-12 12:59:47.801192,94.6,6.0,566.2,0.5,True
ATH_003_INJ,2026-01-13 12:59:47.801192,78.1,7.6,593.6,6.6,True
ATH_003_INJ,2026-01-14 12:59:47.801192,93.9,5.7,531.5,6.0,True
ATH_003_INJ,2026-01-15 12:59:47.801192,47.8,5.8,276.2,5.4,True
ATH_003_INJ,2026-01-16 12:59:47.801192,0.0,0.0,0.0,0.7,True
ATH_003_INJ,2026-01-17 12:59:47.801192,46.2,4.7,217.4,3.4,True
ATH_003_INJ,2026-01-18 12:59:47.801192,55.9,3.7,205.6,5.7,True
ATH_003_INJ,2026-01-19 12:59:47.801192,0.0,0.0,0.0,1.1,True
ATH_003_INJ,2026-01-20 12:59:47.801192,45.0,5.4,244.6,6.0,True
ATH_003_INJ,2026-01-21 12:59:47.801192,80.3,6.0,481.6,5.7,True
ATH_003_INJ,2026-01-22 12:59:47.801192,55.1,7.8,427.3,9.2,True
ATH_003_INJ,2026-01-23 12:59:47.801192,57.3,3.5,198.9,2.0,True
ATH_003_INJ,2026-01-24 12:59:47.801192,0.0,0.0,0.0,1.4,True
ATH_003_INJ,2026-01-25 12:59:47.801192,35.4,9.0,320.2,5.1,True
ATH_003_INJ,2026-01-26 12:59:47.801192,0.0,0.0,0.0,0.0,True
ATH_003_INJ,2026-01-27 12:59:47.801192,78.6,5.3,414.4,4.7,True
ATH_003_INJ,2026-01-28 12:59:47.801192,83.6,2.6,220.3,4.7,True
ATH_004_OPT,2025-10-01 12:59:47.801661,107.4,7.6,819.8,6.6,False
ATH_004_OPT,2025-10-02 12:59:47.801661,77.0,10.0,769.7,1.9,False
ATH_004_OPT,2025-10-03 12:59:47.801661,83.7,8.0,668.6,4.7,False
ATH_004_OPT,2025-10-04 12:59:47.801661,91.5,4.7,428.6,4.2,False
ATH_004_OPT,2025-10-05 12:59:47.801661,49.5,5.2,259.0,8.8,False
ATH_004_OPT,2025-10-06 12:59:47.801661,71.3,7.2,513.6,2.2,False
ATH_004_OPT,2025-10-07 12:59:47.801661,95.4,8.7,827.4,6.3,False
ATH_004_OPT,2025-10-08 12:59:47.801661,95.2,6.9,659.7,2.0,False
ATH_004_OPT,2025-10-09 12:59:47.801661,105.1,8.0,841.6,6.4,False
ATH_004_OPT,2025-10-10 12:59:47.801661,84.7,8.0,680.2,0.9,False
ATH_004_OPT,2025-10-11 12:59:47.801661,108.5,6.8,739.3,3.4,False
ATH_004_OPT,2025-10-12 12:59:47.801661,106.7,4.9,521.0,3.2,False
ATH_004_OPT,2025-10-13 12:59:47.801661,103.6,8.8,913.0,4.4,False
ATH_004_OPT,2025-10-14 12:59:47.801661,76.2,8.3,629.3,6.9,False
ATH_004_OPT,2025-10-15 12:59:47.801661,114.0,7.7,875.8,4.9,False
ATH_004_OPT,2025-10-16 12:59:47.801661,59.4,8.2,489.2,4.7,False
ATH_004_OPT,2025-10-17 12:59:47.801661,78.4,6.5,511.2,3.5,False
ATH_004_OPT,2025-10-18 12:59:47.801661,108.8,5.8,636.0,4.4,False
ATH_004_OPT,2025-10-19 12:59:47.801661,0.0,0.0,0.0,1.2,False
ATH_004_OPT,2025-10-20 12:59:47.801661,0.0,0.0,0.0,2.0,False
ATH_004_OPT,2025-10-21 12:59:47.801661,78.1,7.6,591.9,1.2,False
ATH_004_OPT,2025-10-22 12:59:47.801661,47.8,6.5,311.2,1.9,False
ATH_004_OPT,2025-10-23 12:59:47.801661,73.2,6.9,504.0,0.8,False
ATH_004_OPT,2025-10-24 12:59:47.801661,56.2,4.0,225.9,2.4,False
ATH_004_OPT,2025-10-25 12:59:47.801661,0.0,0.0,0.0,1.1,False
ATH_004_OPT,2025-10-26 12:59:47.801661,48.6,4.7,226.3,7.7,False
ATH_004_OPT,2025-10-27 12:59:47.801661,50.8,5.5,280.9,5.6,False
ATH_004_OPT,2025-10-28 12:59:47.801661,46.3,5.7,265.5,3.2,False
ATH_004_OPT,2025-10-29 12:59:47.801661,78.1,6.0,470.3,4.4,False
ATH_004_OPT,2025-10-30 12:59:47.801661,0.0,0.0,0.0,1.8,False
ATH_004_OPT,2025-10-31 12:59:47.801661,99.5,7.1,709.5,4.6,False
ATH_004_OPT,2025-11-01 12:59:47.801661,73.0,5.2,380.4,5.6,False
ATH_004_OPT,2025-11-02 12:59:47.801661,0.0,0.0,0.0,1.9,False
ATH_004_OPT,2025-11-03 12:59:47.801661,86.8,7.0,604.2,6.0,False
ATH_004_OPT,2025-11-04 12:59:47.801661,79.1,5.1,404.7,2.5,False
ATH_004_OPT,2025-11-05 12:59:47.801661,69.3,10.0,692.8,0.2,False
ATH_004_OPT,2025-11-06 12:59:47.801661,136.5,10.0,1364.8,5.2,False
ATH_004_OPT,2025-11-07 12:59:47.801661,101.0,6.7,680.1,3.8,False
ATH_004_OPT,2025-11-08 12:59:47.801661,98.1,6.7,654.6,4.4,False
ATH_004_OPT,2025-11-09 12:59:47.801661,115.2,5.7,654.9,5.7,False
ATH_004_OPT,2025-11-10 12:59:47.801661,99.8,5.7,572.7,1.5,False
ATH_004_OPT,2025-11-11 12:59:47.801661,63.9,6.1,390.5,3.0,False
ATH_004_OPT,2025-11-12 12:59:47.801661,95.4,9.5,909.5,6.7,False
ATH_004_OPT,2025-11-13 12:59:47.801661,94.4,9.6,904.1,8.0,False
ATH_004_OPT,2025-11-14 12:59:47.801661,92.7,7.0,646.0,2.4,False
ATH_004_OPT,2025-11-15 12:59:47.801661,50.5,4.1,209.3,3.7,False
ATH_004_OPT,2025-11-16 12:59:47.801661,70.1,3.9,270.5,4.4,False
ATH_004_OPT,2025-11-17 12:59:47.801661,106.2,7.0,743.8,4.8,False
ATH_004_OPT,2025-11-18 12:59:47.801661,81.5,5.7,464.7,2.6,False
ATH_004_OPT,2025-11-19 12:59:47.801661,75.9,6.1,461.2,3.5,False
ATH_004_OPT,2025-11-20 12:59:47.801661,35.1,6.4,224.7,4.0,False
ATH_004_OPT,2025-11-21 12:59:47.801661,83.6,4.0,332.2,0.0,False
ATH_004_OPT,2025-11-22 12:59:47.801661,66.6,3.9,261.6,4.3,False
ATH_004_OPT,2025-11-23 12:59:47.801661,75.6,3.7,276.5,4.9,False
ATH_004_OPT,2025-11-24 12:59:47.801661,71.3,4.1,293.9,4.1,False
ATH_004_OPT,2025-11-25 12:59:47.801661,63.6,3.5,224.3,2.7,False
ATH_004_OPT,2025-11-26 12:59:47.801661,72.6,7.4,539.2,4.0,False
ATH_004_OPT,2025-11-27 12:59:47.801661,74.1,8.6,640.4,5.5,False
ATH_004_OPT,2025-11-28 12:59:47.801661,64.4,6.6,427.9,2.6,False
ATH_004_OPT,2025-11-29 12:59:47.801661,71.4,6.9,494.0,4.5,False
ATH_004_OPT,2025-11-30 12:59:47.801661,83.5,5.7,475.9,5.4,False
ATH_004_OPT,2025-12-01 12:59:47.801661,0.0,0.0,0.0,0.2,False
ATH_004_OPT,2025-12-02 12:59:47.801661,36.1,6.8,246.4,6.6,False
ATH_004_OPT,2025-12-03 12:59:47.801661,96.7,9.2,890.8,4.2,False
ATH_004_OPT,2025-12-04 12:59:47.801661,0.0,0.0,0.0,1.5,False
ATH_004_OPT,2025-12-05 12:59:47.801661,0.0,0.0,0.0,1.4,False
ATH_004_OPT,2025-12-06 12:59:47.801661,83.7,5.6,471.5,3.2,False
ATH_004_OPT,2025-12-07 12:59:47.801661,82.5,6.0,491.0,5.1,False
ATH_004_OPT,2025-12-08 12:59:47.801661,54.1,6.7,363.7,1.5,False
ATH_004_OPT,2025-12-09 12:59:47.801661,54.5,6.4,349.4,6.6,False
ATH_004_OPT,2025-12-10 12:59:47.801661,0.0,0.0,0.0,1.7,False
ATH_004_OPT,2025-12-11 12:59:47.801661,73.3,10.0,733.3,5.2,False
ATH_004_OPT,2025-12-12 12:59:47.801661,86.6,6.0,522.5,3.2,False
ATH_004_OPT,2025-12-13 12:59:47.801661,64.3,7.2,462.9,1.9,False
ATH_004_OPT,2025-12-14 12:59:47.801661,109.6,6.2,675.2,3.7,False
ATH_004_OPT,2025-12-15 12:59:47.801661,70.2,6.8,476.6,4.1,False
ATH_004_OPT,2025-12-16 12:59:47.801661,62.0,5.0,310.9,2.0,False
ATH_004_OPT,2025-12-17 12:59:47.801661,60.7,5.1,311.8,0.0,False
ATH_004_OPT,2025-12-18 12:59:47.801661,61.2,6.2,380.3,4.0,False
ATH_004_OPT,2025-12-19 12:59:47.801661,64.3,5.8,372.0,1.9,False
ATH_004_OPT,2025-12-20 12:59:47.801661,80.0,4.6,365.2,6.8,False
ATH_004_OPT,2025-12-21 12:59:47.801661,0.0,0.0,0.0,0.3,False
ATH_004_OPT,2025-12-22 12:59:47.801661,73.7,5.8,429.4,3.4,False
ATH_004_OPT,2025-12-23 12:59:47.801661,55.7,6.2,345.9,2.7,False
ATH_004_OPT,2025-12-24 12:59:47.801661,57.7,6.1,352.6,4.3,False
ATH_004_OPT,2025-12-25 12:59:47.801661,0.0,0.0,0.0,0.0,False
ATH_004_OPT,2025-12-26 12:59:47.801661,0.0,0.0,0.0,1.6,False
ATH_004_OPT,2025-12-27 12:59:47.801661,80.9,3.4,278.2,2.3,False
ATH_004_OPT,2025-12-28 12:59:47.801661,78.1,4.1,323.1,3.7,False
ATH_004_OPT,2025-12-29 12:59:47.801661,109.9,7.7,846.1,5.2,False
ATH_004_OPT,2025-12-30 12:59:47.801661,68.1,6.2,423.7,4.6,False
ATH_004_OPT,2025-12-31 12:59:47.801661,62.1,6.7,414.0,4.4,False
ATH_004_OPT,2026-01-01 12:59:47.801661,56.6,10.0,566.3,1.9,False
ATH_004_OPT,2026-01-02 12:59:47.801661,95.3,6.7,637.9,4.8,False
ATH_004_OPT,2026-01-03 12:59:47.801661,85.9,6.6,570.2,2.0,False
ATH_004_OPT,2026-01-04 12:59:47.801661,0.0,0.0,0.0,1.1,False
ATH_004_OPT,2026-01-05 12:59:47.801661,77.2,9.6,743.4,5.1,False
ATH_004_OPT,2026-01-06 12:59:47.801661,76.8,8.8,674.3,0.0,False
ATH_004_OPT,2026-01-07 12:59:47.801661,107.6,8.1,870.2,3.0,False
ATH_004_OPT,2026-01-08 12:59:47.801661,88.1,9.0,790.7,5.3,False
ATH_004_OPT,2026-01-09 12:59:47.801661,86.0,6.1,521.7,4.3,False
ATH_004_OPT,2026-01-10 12:59:47.801661,87.7,6.0,523.5,2.8,False
ATH_004_OPT,2026-01-11 12:59:47.801661,88.8,4.9,433.9,5.5,False
ATH_004_OPT,2026-01-12 12:59:47.801661,62.8,7.6,478.0,6.7,False
ATH_004_OPT,2026-01-13 12:59:47.801661,86.4,7.8,674.3,3.6,False
ATH_004_OPT,2026-01-14 12:59:47.801661,46.0,7.0,322.3,5.6,False
ATH_004_OPT,2026-01-15 12:59:47.801661,57.5,6.1,351.8,2.4,False
ATH_004_OPT,2026-01-16 12:59:47.801661,94.2,5.0,472.0,3.4,False
ATH_004_OPT,2026-01-17 12:59:47.801661,54.7,3.3,183.1,1.1,False
ATH_004_OPT,2026-01-18 12:59:47.801661,37.1,5.3,196.7,2.8,False
ATH_004_OPT,2026-01-19 12:59:47.801661,75.4,6.6,497.1,1.8,False
ATH_004_OPT,2026-01-20 12:59:47.801661,64.2,4.3,277.4,3.3,False
ATH_004_OPT,2026-01-21 12:59:47.801661,0.0,0.0,0.0,1.2,False
ATH_004_OPT,2026-01-22 12:59:47.801661,92.4,9.3,854.9,10.0,False
ATH_004_OPT,2026-01-23 12:59:47.801661,94.0,6.6,622.7,6.5,False
ATH_004_OPT,2026-01-24 12:59:47.801661,72.7,4.3,316.0,4.0,False
ATH_004_OPT,2026-01-25 12:59:47.801661,70.1,4.8,337.5,3.3,False
ATH_004_OPT,2026-01-26 12:59:47.801661,88.0,3.6,318.0,4.4,False
ATH_004_OPT,2026-01-27 12:59:47.801661,71.4,8.2,588.6,5.9,False
ATH_004_OPT,2026-01-28 12:59:47.801661,93.3,5.6,525.0,4.6,False
ATH_005_CON,2025-10-01 12:59:47.802128,83.8,2.6,217.5,2.0,False
ATH_005_CON,2025-10-02 12:59:47.802128,49.5,8.4,417.2,1.2,False
ATH_005_CON,2025-10-03 12:59:47.802128,65.0,7.7,500.3,1.4,False
ATH_005_CON,2025-10-04 12:59:47.802128,46.0,4.5,207.5,4.4,False
ATH_005_CON,2025-10-05 12:59:47.802128,99.2,2.9,288.3,2.3,False
ATH_005_CON,2025-10-06 12:59:47.802128,74.6,4.8,354.5,4.5,False
ATH_005_CON,2025-10-07 12:59:47.802128,81.4,6.2,501.1,0.3,False
ATH_005_CON,2025-10-08 12:59:47.802128,85.9,6.5,558.8,5.5,False
ATH_005_CON,2025-10-09 12:59:47.802128,82.1,6.9,564.3,6.3,False
ATH_005_CON,2025-10-10 12:59:47.802128,87.8,6.3,556.8,6.2,False
ATH_005_CON,2025-10-11 12:59:47.802128,0.0,0.0,0.0,0.5,False
ATH_005_CON,2025-10-12 12:59:47.802128,0.0,0.0,0.0,0.4,False
ATH_005_CON,2025-10-13 12:59:47.802128,78.8,7.2,564.8,6.4,False
ATH_005_CON,2025-10-14 12:59:47.802128,103.5,4.4,451.5,2.7,False
ATH_005_CON,2025-10-15 12:59:47.802128,55.8,9.8,546.3,4.6,False
ATH_005_CON,2025-10-16 12:59:47.802128,79.1,7.5,597.0,8.1,False
ATH_005_CON,2025-10-17 12:59:47.802128,106.4,6.1,644.7,4.8,False
ATH_005_CON,2025-10-18 12:59:47.802128,75.4,3.8,288.7,2.9,False
ATH_005_CON,2025-10-19 12:59:47.802128,0.0,0.0,0.0,0.3,False
ATH_005_CON,2025-10-20 12:59:47.802128,83.9,5.4,453.9,5.6,False
ATH_005_CON,2025-10-21 12:59:47.802128,82.3,7.7,631.3,9.2,False
ATH_005_CON,2025-10-22 12:59:47.802128,0.0,0.0,0.0,0.0,False
ATH_005_CON,2025-10-23 12:59:47.802128,57.1,4.5,259.1,1.5,False
ATH_005_CON,2025-10-24 12:59:47.802128,38.4,2.8,107.0,5.7,False
ATH_005_CON,2025-10-25 12:59:47.802128,45.0,3.7,165.7,2.1,False
ATH_005_CON,2025-10-26 12:59:47.802128,70.9,2.8,195.5,6.0,False
ATH_005_CON,2025-10-27 12:59:47.802128,64.7,4.3,279.8,6.3,False
ATH_005_CON,2025-10-28 12:59:47.802128,74.3,4.1,304.5,0.8,False
ATH_005_CON,2025-10-29 12:59:47.802128,64.1,6.2,400.7,2.5,False
ATH_005_CON,2025-10-30 12:59:47.802128,0.0,0.0,0.0,0.1,False
ATH_005_CON,2025-10-31 12:59:47.802128,36.6,5.7,207.1,1.7,False
ATH_005_CON,2025-11-01 12:59:47.802128,57.1,7.3,415.4,1.3,False
ATH_005_CON,2025-11-02 12:59:47.802128,36.8,5.0,183.6,0.6,False
ATH_005_CON,2025-11-03 12:59:47.802128,89.0,4.1,362.2,3.7,False
ATH_005_CON,2025-11-04 12:59:47.802128,77.9,5.2,403.6,3.0,False
ATH_005_CON,2025-11-05 12:59:47.802128,100.0,9.4,944.3,7.5,False
ATH_005_CON,2025-11-06 12:59:47.802128,90.3,8.4,756.5,2.3,False
ATH_005_CON,2025-11-07 12:59:47.802128,0.0,0.0,0.0,0.2,False
ATH_005_CON,2025-11-08 12:59:47.802128,65.7,5.5,358.3,6.8,False
ATH_005_CON,2025-11-09 12:59:47.802128,84.5,4.8,406.2,3.4,False
ATH_005_CON,2025-11-10 12:59:47.802128,63.5,3.6,226.2,3.3,False
ATH_005_CON,2025-11-11 12:59:47.802128,0.0,0.0,0.0,0.4,False
ATH_005_CON,2025-11-12 12:59:47.802128,79.9,7.2,572.2,4.2,False
ATH_005_CON,2025-11-13 12:59:47.802128,67.4,8.7,585.2,4.3,False
ATH_005_CON,2025-11-14 12:59:47.802128,37.9,8.6,326.6,6.3,False
ATH_005_CON,2025-11-15 12:59:47.802128,86.2,3.9,332.5,4.2,False
ATH_005_CON,2025-11-16 12:59:47.802128,81.4,4.1,333.6,2.1,False
ATH_005_CON,2025-11-17 12:59:47.802128,104.1,5.5,577.6,7.8,False
ATH_005_CON,2025-11-18 12:59:47.802128,0.0,0.0,0.0,1.7,False
ATH_005_CON,2025-11-19 12:59:47.802128,0.0,0.0,0.0,1.6,False
ATH_005_CON,2025-11-20 12:59:47.802128,0.0,0.0,0.0,1.1,False
ATH_005_CON,2025-11-21 12:59:47.802128,72.0,6.1,438.5,4.9,False
ATH_005_CON,2025-11-22 12:59:47.802128,43.8,3.9,169.1,4.9,False
ATH_005_CON,2025-11-23 12:59:47.802128,52.7,2.2,114.9,4.1,False
ATH_005_CON,2025-11-24 12:59:47.802128,60.9,5.3,323.3,3.0,False
ATH_005_CON,2025-11-25 12:59:47.802128,79.3,5.4,430.7,1.5,False
ATH_005_CON,2025-11-26 12:59:47.802128,109.9,5.8,639.3,3.8,False
ATH_005_CON,2025-11-27 12:59:47.802128,87.2,7.2,631.8,0.7,False
ATH_005_CON,2025-11-28 12:59:47.802128,60.1,8.2,491.0,1.0,False
ATH_005_CON,2025-11-29 12:59:47.802128,86.3,5.8,499.6,1.4,False
ATH_005_CON,2025-11-30 12:59:47.802128,0.0,0.0,0.0,1.6,False
ATH_005_CON,2025-12-01 12:59:47.802128,63.4,5.1,322.0,1.3,False
ATH_005_CON,2025-12-02 12:59:47.802128,53.5,2.8,148.9,4.6,False
ATH_005_CON,2025-12-03 12:59:47.802128,79.6,8.2,651.8,6.6,False
ATH_005_CON,2025-12-04 12:59:47.802128,64.9,7.4,477.3,0.0,False
ATH_005_CON,2025-12-05 12:59:47.802128,0.0,0.0,0.0,1.8,False
ATH_005_CON,2025-12-06 12:59:47.802128,91.3,2.4,216.5,0.7,False
ATH_005_CON,2025-12-07 12:59:47.802128,0.0,0.0,0.0,1.4,False
ATH_005_CON,2025-12-08 12:59:47.802128,0.0,0.0,0.0,1.7,False
ATH_005_CON,2025-12-09 12:59:47.802128,70.3,9.1,638.5,2.4,False
ATH_005_CON,2025-12-10 12:59:47.802128,81.1,5.5,449.9,2.7,False
ATH_005_CON,2025-12-11 12:59:47.802128,64.1,7.4,474.4,7.0,False
ATH_005_CON,2025-12-12 12:59:47.802128,55.8,4.1,229.5,3.1,False
ATH_005_CON,2025-12-13 12:59:47.802128,63.8,3.3,210.2,4.7,False
ATH_005_CON,2025-12-14 12:59:47.802128,42.4,4.4,185.9,5.5,False
ATH_005_CON,2025-12-15 12:59:47.802128,111.8,8.0,895.6,0.5,False
ATH_005_CON,2025-12-16 12:59:47.802128,70.0,4.1,283.8,5.5,False
ATH_005_CON,2025-12-17 12:59:47.802128,52.1,4.0,210.2,3.7,False
ATH_005_CON,2025-12-18 12:59:47.802128,50.6,4.3,219.4,4.4,False
ATH_005_CON,2025-12-19 12:59:47.802128,43.1,5.5,235.6,3.0,False
ATH_005_CON,2025-12-20 12:59:47.802128,24.0,4.1,97.8,3.4,False
ATH_005_CON,2025-12-21 12:59:47.802128,43.8,5.2,228.7,5.5,False
ATH_005_CON,2025-12-22 12:59:47.802128,75.9,4.6,352.9,4.2,False
ATH_005_CON,2025-12-23 12:59:47.802128,61.4,5.7,352.1,2.2,False
ATH_005_CON,2025-12-24 12:59:47.802128,76.7,6.7,511.0,3.3,False
ATH_005_CON,2025-12-25 12:59:47.802128,90.5,9.4,852.9,4.5,False
ATH_005_CON,2025-12-26 12:59:47.802128,87.0,2.6,228.7,2.3,False
ATH_005_CON,2025-12-27 12:59:47.802128,74.2,4.7,350.7,6.2,False
ATH_005_CON,2025-12-28 12:59:47.802128,0.0,0.0,0.0,1.1,False
ATH_005_CON,2025-12-29 12:59:47.802128,57.3,4.2,241.5,2.3,False
ATH_005_CON,2025-12-30 12:59:47.802128,66.3,8.6,573.1,4.6,False
ATH_005_CON,2025-12-31 12:59:47.802128,65.8,10.0,658.2,5.1,False
ATH_005_CON,2026-01-01 12:59:47.802128,100.3,9.7,973.9,6.1,False
ATH_005_CON,2026-01-02 12:59:47.802128,0.0,0.0,0.0,1.0,False
ATH_005_CON,2026-01-03 12:59:47.802128,91.5,7.0,644.6,3.3,False
ATH_005_CON,2026-01-04 12:59:47.802128,0.0,0.0,0.0,1.5,False
ATH_005_CON,2026-01-05 12:59:47.802128,0.0,0.0,0.0,1.5,False
ATH_005_CON,2026-01-06 12:59:47.802128,80.6,7.2,578.2,5.7,False
ATH_005_CON,2026-01-07 12:59:47.802128,68.2,5.0,341.4,1.5,False
ATH_005_CON,2026-01-08 12:59:47.802128,88.7,5.2,464.5,1.9,False
ATH_005_CON,2026-01-09 12:59:47.802128,87.0,5.8,501.6,0.8,False
ATH_005_CON,2026-01-10 12:59:47.802128,70.6,3.9,278.4,6.5,False
ATH_005_CON,2026-01-11 12:59:47.802128,0.0,0.0,0.0,1.3,False
ATH_005_CON,2026-01-12 12:59:47.802128,88.5,4.4,385.3,3.7,False
ATH_005_CON,2026-01-13 12:59:47.802128,68.9,4.2,292.1,1.7,False
ATH_005_CON,2026-01-14 12:59:47.802128,39.8,6.3,252.5,0.4,False
ATH_005_CON,2026-01-15 12:59:47.802128,65.9,6.1,404.9,4.8,False
ATH_005_CON,2026-01-16 12:59:47.802128,40.8,6.1,249.5,2.6,False
ATH_005_CON,2026-01-17 12:59:47.802128,54.9,4.2,228.5,0.4,False
ATH_005_CON,2026-01-18 12:59:47.802128,36.2,4.9,179.0,4.8,False
ATH_005_CON,2026-01-19 12:59:47.802128,0.0,0.0,0.0,1.7,False
ATH_005_CON,2026-01-20 12:59:47.802128,0.0,0.0,0.0,0.5,False
ATH_005_CON,2026-01-21 12:59:47.802128,64.2,8.6,549.3,6.6,False
ATH_005_CON,2026-01-22 12:59:47.802128,0.0,0.0,0.0,0.5,False
ATH_005_CON,2026-01-23 12:59:47.802128,49.7,5.6,279.8,3.4,False
ATH_005_CON,2026-01-24 12:59:47.802128,67.3,2.8,187.8,4.8,False
ATH_005_CON,2026-01-25 12:59:47.802128,82.4,6.8,560.1,5.8,False
ATH_005_CON,2026-01-26 12:59:47.802128,91.8,6.4,585.3,7.2,False
ATH_005_CON,2026-01-27 12:59:47.802128,0.0,0.0,0.0,1.5,False
ATH_005_CON,2026-01-28 12:59:47.802128,53.6,10.0,534.1,4.5,False
ATH_006_AGG,2025-10-01 12:59:47.802596,0.0,0.0,0.0,1.9,False
ATH_006_AGG,2025-10-02 12:59:47.802596,51.0,6.1,309.7,6.4,False
ATH_006_AGG,2025-10-03 12:59:47.802596,0.0,0.0,0.0,1.3,False
ATH_006_AGG,2025-10-04 12:59:47.802596,161.5,10.0,1614.8,10.0,False
ATH_006_AGG,2025-10-05 12:59:47.802596,0.0,0.0,0.0,0.3,False
ATH_006_AGG,2025-10-06 12:59:47.802596,141.0,10.0,1409.9,10.0,False
ATH_006_AGG,2025-10-07 12:59:47.802596,143.1,10.0,1430.8,6.7,False
ATH_006_AGG,2025-10-08 12:59:47.802596,163.7,10.0,1637.0,10.0,False
ATH_006_AGG,2025-10-09 12:59:47.802596,101.5,10.0,1015.2,3.2,False
ATH_006_AGG,2025-10-10 12:59:47.802596,89.1,8.8,781.3,5.5,False
ATH_006_AGG,2025-10-11 12:59:47.802596,108.8,9.7,1053.3,8.4,False
ATH_006_AGG,2025-10-12 12:59:47.802596,73.5,6.1,446.9,7.6,False
ATH_006_AGG,2025-10-13 12:59:47.802596,68.7,10.0,686.0,6.6,False
ATH_006_AGG,2025-10-14 12:59:47.802596,0.0,0.0,0.0,0.9,False
ATH_006_AGG,2025-10-15 12:59:47.802596,167.3,10.0,1673.3,6.8,False
ATH_006_AGG,2025-10-16 12:59:47.802596,120.6,10.0,1206.3,5.8,False
ATH_006_AGG,2025-10-17 12:59:47.802596,75.3,4.6,346.2,4.8,False
ATH_006_AGG,2025-10-18 12:59:47.802596,83.8,7.6,638.3,9.4,False
ATH_006_AGG,2025-10-19 12:59:47.802596,78.2,10.0,782.0,4.6,False
ATH_006_AGG,2025-10-20 12:59:47.802596,32.9,7.7,253.1,5.1,False
ATH_006_AGG,2025-10-21 12:59:47.802596,110.5,5.7,626.6,6.0,False
ATH_006_AGG,2025-10-22 12:59:47.802596,56.3,7.2,402.8,1.3,False
ATH_006_AGG,2025-10-23 12:59:47.802596,69.0,7.0,482.1,4.4,False
ATH_006_AGG,2025-10-24 12:59:47.802596,95.2,8.5,805.3,8.8,False
ATH_006_AGG,2025-10-25 12:59:47.802596,99.1,6.9,681.8,1.2,False
ATH_006_AGG,2025-10-26 12:59:47.802596,0.0,0.0,0.0,1.8,False
ATH_006_AGG,2025-10-27 12:59:47.802596,78.6,3.9,306.0,5.9,False
ATH_006_AGG,2025-10-28 12:59:47.802596,127.7,5.4,685.0,8.6,False
ATH_006_AGG,2025-10-29 12:59:47.802596,40.4,7.4,297.9,4.8,False
ATH_006_AGG,2025-10-30 12:59:47.802596,112.1,10.0,1120.7,10.0,False
ATH_006_AGG,2025-10-31 12:59:47.802596,30.0,9.7,291.8,6.5,False
ATH_006_AGG,2025-11-01 12:59:47.802596,61.6,6.4,395.7,4.2,False
ATH_006_AGG,2025-11-02 12:59:47.802596,61.3,8.7,532.8,4.2,False
ATH_006_AGG,2025-11-03 12:59:47.802596,91.9,8.8,809.3,7.2,False
ATH_006_AGG,2025-11-04 12:59:47.802596,76.1,6.6,505.9,3.9,False
ATH_006_AGG,2025-11-05 12:59:47.802596,69.0,10.0,689.7,6.9,False
ATH_006_AGG,2025-11-06 12:59:47.802596,95.0,6.8,642.3,5.9,False
